item_id|date|category|title|content|sentiment|summary|top_key_freq|tokens|tokens_v2|entities|token_pos|link|photo_link
政治_20250412_1|2025-04-12|政治|藍批綠880億大撒幣又改口要2000億 卓揆：差...|美國總統川普宣布對等關稅政策後，行政院長卓榮泰照常出席下鄉宣講行程，今（12）天來到新竹，卓揆表示，一開始藍營批評政府是大撒幣，過兩天後國民黨團又改口，讓卓揆直呼差點昏倒。另外這次下鄉宣講新竹場，本來應該是立院黨團總召柯建銘的主場，但他因為身體不舒服已經四天沒現身。卓榮泰先前提出的880億產業支持預算，遭到國民黨痛批，「民進黨大撒幣」。而過兩天國民黨卻改口說，880億不夠要加碼到2000億。卓揆表示，「我再次昏倒！由此可見我們是經過嚴謹的分析跟判斷，而他們只是為討好國人，提出沒有一個科學依據的數字」。神隱4天！柯建銘「身體不適」 沒現身新竹主場新竹風再大吹不熄民眾熱情，民進黨「人民是頭家」政策宣講，來到民進黨團總召柯建銘的主場，卻不見他的人影，原來柯總召已經神隱四天，卓榮泰表示，自己也找不到柯總召，只知道他在休息，心裡有點安慰。卓揆說，「這半年與柯總召常常見面，他從一開始健步如飛，到現在拿一支拐杖坐輪椅」並表示，「他願意放掉輪椅休息一下，我感到很安慰」，看來柯總召真的被國會朝野攻防累壞了。卓榮泰曝與美關稅談判籌碼 嚴防中國洗產地對於面對當前關稅挑戰，卓揆喊出，「我們避開了145%關稅，因為我們不是中國隊，我們是台灣隊！」並向人民報告，政府對美交涉談判籌碼之一，就是要嚴防中國洗產地。卓揆也喊話，台灣一定要肩負起反傾銷反洗產地的運動，讓台灣出去的產品都是台灣國人結晶，要努力讓全世界知道「MIT就是MIT，裡面就沒有中國製」。川普宣布對等關稅後，行政團隊下鄉宣講腳步沒停，當前關稅挑戰成為主旋律。新竹／呂欣玫、楊岳達|0.94|暫無|[('關稅', 6), ('卓揆', 6), ('卓榮泰', 3), ('新竹', 3), ('柯建銘', 3), ('主場', 3), ('柯總召', 3), ('台灣', 3), ('川普', 2), ('宣布', 2), ('政策', 2), ('政府', 2), ('黨團', 2), ('總召', 2), ('身體', 2), ('提出', 2), ('國民黨', 2), ('民進黨', 2), ('國人', 2), ('輪椅', 2), ('談判', 2), ('籌碼', 2), ('挑戰', 2), ('美國', 1), ('總統', 1), ('行政院長', 1), ('出席', 1), ('行程', 1), ('藍營', 1), ('批評', 1), ('撒幣', 1), ('國民', 1), ('新竹場', 1), ('立院', 1), ('產業', 1), ('支持', 1), ('預算', 1), ('痛批', 1), ('討好', 1), ('科學', 1), ('依據', 1), ('數字', 1), ('新竹風', 1), ('民眾', 1), ('人民是', 1), ('民進黨團', 1), ('人影', 1), ('神隱', 1), ('安慰', 1), ('杖坐', 1), ('放掉', 1), ('國會', 1), ('朝野', 1), ('攻防', 1), ('卓榮泰曝', 1), ('中國洗產', 1), ('面對', 1), ('避開了', 1), ('中國隊', 1), ('台灣隊', 1), ('人民', 1), ('中國', 1), ('洗產地', 1), ('肩負起', 1), ('傾銷', 1), ('反洗產地', 1), ('運動', 1), ('產品', 1), ('結晶', 1), ('世界', 1), ('中國製', 1), ('行政', 1), ('團隊', 1), ('腳步', 1), ('旋律', 1), ('呂欣玫', 1), ('楊岳達', 1)]|['美國', '總統', '川普', '宣布', '對等', '關稅', '政策', '後', '，', '行政院長', '卓榮泰', '照常', '出席', '下鄉', '宣講', '行程', '，', '今', '（', '12', '）', '天', '來到', '新竹', '，', '卓揆', '表示', '，', '一', '開始', '藍營', '批評', '政府', '是', '大', '撒幣', '，', '過', '兩', '天', '後', '國民', '黨團', '又', '改口', '，', '讓', '卓揆', '直', '呼', '差點', '昏倒', '。', '另外', '這', '次', '下鄉', '宣講', '新竹場', '，', '本來', '應該', '是', '立院', '黨團', '總召', '柯建銘', '的', '主場', '，', '但', '他', '因為', '身體', '不', '舒服', '已經', '四', '天', '沒', '現身', '。', '卓榮泰', '先前', '提出', '的', '880億', '產業', '支持', '預算', '，', '遭到', '國民黨', '痛批', '，', '「', '民進黨', '大', '撒幣', '」', '。', '而', '過', '兩', '天', '國民黨', '卻', '改口', '說', '，', '880億', '不', '夠', '要', '加碼', '到', '2000億', '。', '卓揆', '表示', '，', '「', '我', '再次', '昏倒', '！', '由', '此', '可見', '我們', '是', '經過', '嚴謹', '的', '分析', '跟', '判斷', '，', '而', '他們', '只是', '為', '討好', '國人', '，', '提出', '沒', '有', '一', '個', '科學', '依據', '的', '數字', '」', '。', '神', '隱', '4天', '！', '柯建銘', '「', '身體', '不適', '」', ' ', '沒', '現身', '新竹', '主場', '新竹風', '再', '大', '吹', '不', '熄', '民眾', '熱情', '，', '民進黨', '「', '人民是', '頭家', '」', '政策', '宣講', '，', '來', '到', '民進黨團', '總召', '柯建銘', '的', '主場', '，', '卻', '不', '見', '他', '的', '人影', '，', '原來', '柯總召', '已經', '神隱', '四天', '，', '卓榮泰', '表示', '，', '自己', '也', '找', '不', '到', '柯總召', '，', '只', '知道', '他', '在', '休息', '，', '心', '裡', '有點', '安慰', '。', '卓揆', '說，', '「', '這', '半', '年', '與', '柯總召', '常', '常', '見面', '，', '他', '從', '一', '開始', '健步如飛', '，', '到', '現在', '拿', '一支', '拐', '杖坐', '輪椅', '」', '並', '表示', '，', '「', '他', '願意', '放掉', '輪椅', '休息', '一下', '，', '我', '感到', '很', '安慰', '」', '，', '看來柯總召', '真', '的', '被', '國會', '朝野', '攻防', '累壞了', '。', '卓榮泰曝', '與', '美', '關稅', '談判', '籌碼', ' 嚴', '防', '中國洗產', '地', '對於', '面對', '當前', '關稅', '挑戰', '，', '卓揆', '喊出', '，', '「', '我們', '避開了', '145%', '關稅', '，', '因為', '我們', '不', '是', '中國隊', '，', '我們', '是', '台灣隊', '！', '」', '並', '向', '人民', '報告', '，', '政府', '對', '美', '交涉', '談判', '籌碼', '之', '一', '，', '就是', '要', '嚴防', '中國', '洗產地', '。', '卓揆', '也', '喊話', '，', '台灣', '一定', '要', '肩負起', '反', '傾銷', '反洗產地', '的', '運動', '，', '讓', '台灣', '出去', '的', '產品', '都', '是', '台灣', '國人', '結晶', '，', '要', '努力', '讓', '全', '世界', '知道', '「', 'MIT', '就', '是', 'MIT', '，', '裡面', '就', '沒有', '中國製', '」', '。', '川普', '宣布', '對等', '關稅', '後', '，', '行政', '團隊', '下鄉', '宣講', '腳步', '沒', '停', '，', '當前', '關稅', '挑戰', '成為主', '旋律', '。', '新竹', '／', '呂欣玫', '、', '楊岳達']|['美國', '總統', '川普', '宣布', '關稅', '政策', '行政院長', '卓榮泰', '出席', '行程', '新竹', '卓揆', '藍營', '批評', '政府', '撒幣', '國民', '黨團', '卓揆', '新竹場', '立院', '黨團', '總召', '柯建銘', '主場', '身體', '卓榮泰', '提出', '產業', '支持', '預算', '國民黨', '痛批', '民進黨', '國民黨', '卓揆', '討好', '國人', '提出', '科學', '依據', '數字', '柯建銘', '身體', '新竹', '主場', '新竹風', '民眾', '民進黨', '人民是', '政策', '民進黨團', '總召', '柯建銘', '主場', '人影', '柯總召', '神隱', '卓榮泰', '柯總召', '安慰', '卓揆', '柯總召', '杖坐', '輪椅', '放掉', '輪椅', '國會', '朝野', '攻防', '卓榮泰曝', '關稅', '談判', '籌碼', '中國洗產', '面對', '關稅', '挑戰', '卓揆', '避開了', '關稅', '中國隊', '台灣隊', '人民', '政府', '談判', '籌碼', '中國', '洗產地', '卓揆', '台灣', '肩負起', '傾銷', '反洗產地', '運動', '台灣', '產品', '台灣', '國人', '結晶', '世界', '中國製', '川普', '宣布', '關稅', '行政', '團隊', '腳步', '關稅', '挑戰', '旋律', '新竹', '呂欣玫', '楊岳達']|[NerToken(word='美國', ner='GPE', idx=(0, 2)), NerToken(word='川普', ner='PERSON', idx=(4, 6)), NerToken(word='卓榮泰', ner='PERSON', idx=(20, 23)), NerToken(word='立院', ner='ORG', idx=(103, 105)), NerToken(word='柯建銘', ner='PERSON', idx=(109, 112)), NerToken(word='卓榮泰', ner='PERSON', idx=(133, 136)), NerToken(word='國民黨', ner='ORG', idx=(154, 157)), NerToken(word='過兩天', ner='DATE', idx=(170, 173)), NerToken(word='國民黨', ner='ORG', idx=(173, 176)), NerToken(word='880', ner='CARDINAL', idx=(181, 184)), NerToken(word='卓揆', ner='PERSON', idx=(197, 199)), NerToken(word='民進黨', ner='ORG', idx=(288, 291)), NerToken(word='民進黨', ner='ORG', idx=(305, 308)), NerToken(word='柯建銘', ner='PERSON', idx=(311, 314)), NerToken(word='四天', ner='DATE', idx=(335, 337)), NerToken(word='卓榮泰', ner='PERSON', idx=(338, 341)), NerToken(word='卓揆', ner='PERSON', idx=(369, 371)), NerToken(word='一', ner='CARDINAL', idx=(400, 401)), NerToken(word='國會', ner='ORG', idx=(441, 443)), NerToken(word='卓榮泰', ner='PERSON', idx=(451, 454)), NerToken(word='卓', ner='PERSON', idx=(482, 483)), NerToken(word='中國隊', ner='ORG', idx=(506, 509)), NerToken(word='台灣隊', ner='ORG', idx=(513, 516)), NerToken(word='美', ner='GPE', idx=(528, 529)), NerToken(word='中國', ner='GPE', idx=(543, 545)), NerToken(word='台灣', ner='GPE', idx=(555, 557)), NerToken(word='台灣', ner='GPE', idx=(575, 577)), NerToken(word='台灣國人', ner='NORP', idx=(584, 588)), NerToken(word='川普', ner='PERSON', idx=(620, 622)), NerToken(word='呂欣玫', ner='PERSON', idx=(658, 661)), NerToken(word='楊岳達', ner='PERSON', idx=(662, 665))]|[('美國', 'Nc'), ('總統', 'Na'), ('川普', 'Nb'), ('宣布', 'VC'), ('對等', 'A'), ('關稅', 'Na'), ('政策', 'Na'), ('後', 'Ng'), ('，', 'COMMACATEGORY'), ('行政院長', 'Na'), ('卓榮泰', 'Nb'), ('照常', 'VH'), ('出席', 'VC'), ('下鄉', 'VA'), ('宣講', 'VE'), ('行程', 'Na'), ('，', 'COMMACATEGORY'), ('今', 'Nd'), ('（', 'PARENTHESISCATEGORY'), ('12', 'Neu'), ('）', 'PARENTHESISCATEGORY'), ('天', 'Na'), ('來到', 'VCL'), ('新竹', 'Nc'), ('，', 'COMMACATEGORY'), ('卓揆', 'Nb'), ('表示', 'VE'), ('，', 'COMMACATEGORY'), ('一', 'D'), ('開始', 'VH'), ('藍營', 'Nb'), ('批評', 'VC'), ('政府', 'Na'), ('是', 'SHI'), ('大', 'VH'), ('撒幣', 'VC'), ('，', 'COMMACATEGORY'), ('過', 'VCL'), ('兩', 'Neu'), ('天', 'Nf'), ('後', 'Ng'), ('國民', 'Na'), ('黨團', 'Na'), ('又', 'D'), ('改口', 'VA'), ('，', 'COMMACATEGORY'), ('讓', 'VL'), ('卓揆', 'Nb'), ('直', 'VE'), ('呼', 'VE'), ('差點', 'D'), ('昏倒', 'VH'), ('。', 'PERIODCATEGORY'), ('另外', 'Cbb'), ('這', 'Nep'), ('次', 'Nf'), ('下鄉', 'VA'), ('宣講', 'VE'), ('新竹場', 'Nc'), ('，', 'COMMACATEGORY'), ('本來', 'D'), ('應該', 'D'), ('是', 'SHI'), ('立院', 'Nc'), ('黨團', 'Na'), ('總召', 'Na'), ('柯建銘', 'Nb'), ('的', 'DE'), ('主場', 'Na'), ('，', 'COMMACATEGORY'), ('但', 'Cbb'), ('他', 'Nh'), ('因為', 'Cbb'), ('身體', 'Na'), ('不', 'D'), ('舒服', 'VH'), ('已經', 'D'), ('四', 'Neu'), ('天', 'Nf'), ('沒', 'D'), ('現身', 'VA'), ('。', 'PERIODCATEGORY'), ('卓榮泰', 'Nb'), ('先前', 'Nd'), ('提出', 'VC'), ('的', 'DE'), ('880億', 'Neu'), ('產業', 'Na'), ('支持', 'VC'), ('預算', 'Na'), ('，', 'COMMACATEGORY'), ('遭到', 'VJ'), ('國民黨', 'Nb'), ('痛批', 'VC'), ('，', 'COMMACATEGORY'), ('「', 'PARENTHESISCATEGORY'), ('民進黨', 'Nb'), ('大', 'VH'), ('撒幣', 'VA'), ('」', 'PARENTHESISCATEGORY'), ('。', 'PERIODCATEGORY'), ('而', 'Cbb'), ('過', 'VCL'), ('兩', 'Neu'), ('天', 'Nf'), ('國民黨', 'Nb'), ('卻', 'D'), ('改口', 'VA'), ('說', 'VE'), ('，', 'COMMACATEGORY'), ('880億', 'Neu'), ('不', 'D'), ('夠', 'VH'), ('要', 'D'), ('加碼', 'VA'), ('到', 'P'), ('2000億', 'Neu'), ('。', 'PERIODCATEGORY'), ('卓揆', 'Nb'), ('表示', 'VE'), ('，', 'COMMACATEGORY'), ('「', 'PARENTHESISCATEGORY'), ('我', 'Nh'), ('再次', 'D'), ('昏倒', 'VH'), ('！', 'EXCLAMATIONCATEGORY'), ('由', 'Dk'), ('此', 'Nep'), ('可見', 'Dk'), ('我們', 'Nh'), ('是', 'SHI'), ('經過', 'VCL'), ('嚴謹', 'VH'), ('的', 'DE'), ('分析', 'Nv'), ('跟', 'Caa'), ('判斷', 'VE'), ('，', 'COMMACATEGORY'), ('而', 'Cbb'), ('他們', 'Nh'), ('只是', 'D'), ('為', 'P'), ('討好', 'VC'), ('國人', 'Na'), ('，', 'COMMACATEGORY'), ('提出', 'VC'), ('沒', 'VJ'), ('有', 'V_2'), ('一', 'Neu'), ('個', 'Nf'), ('科學', 'Na'), ('依據', 'Na'), ('的', 'DE'), ('數字', 'Na'), ('」', 'PARENTHESISCATEGORY'), ('。', 'PERIODCATEGORY'), ('神', 'Na'), ('隱', 'VH'), ('4天', 'Neu'), ('！', 'EXCLAMATIONCATEGORY'), ('柯建銘', 'Nb'), ('「', 'PARENTHESISCATEGORY'), ('身體', 'Na'), ('不適', 'VH'), ('」', 'PARENTHESISCATEGORY'), (' ', 'WHITESPACE'), ('沒', 'VJ'), ('現身', 'VA'), ('新竹', 'Nc'), ('主場', 'Na'), ('新竹風', 'Nc'), ('再', 'D'), ('大', 'VC'), ('吹', 'VC'), ('不', 'D'), ('熄', 'VC'), ('民眾', 'Na'), ('熱情', 'VH'), ('，', 'COMMACATEGORY'), ('民進黨', 'Nb'), ('「', 'PARENTHESISCATEGORY'), ('人民是', 'Na'), ('頭家', 'Nf'), ('」', 'PARENTHESISCATEGORY'), ('政策', 'Na'), ('宣講', 'VE'), ('，', 'COMMACATEGORY'), ('來', 'VCL'), ('到', 'P'), ('民進黨團', 'Na'), ('總召', 'Na'), ('柯建銘', 'Nb'), ('的', 'DE'), ('主場', 'Na'), ('，', 'COMMACATEGORY'), ('卻', 'D'), ('不', 'D'), ('見', 'VE'), ('他', 'Nh'), ('的', 'DE'), ('人影', 'Na'), ('，', 'COMMACATEGORY'), ('原來', 'D'), ('柯總召', 'Nb'), ('已經', 'D'), ('神隱', 'Na'), ('四天', 'Neu'), ('，', 'COMMACATEGORY'), ('卓榮泰', 'Nb'), ('表示', 'VE'), ('，', 'COMMACATEGORY'), ('自己', 'Nh'), ('也', 'D'), ('找', 'VC'), ('不', 'D'), ('到', 'VC'), ('柯總召', 'Nb'), ('，', 'COMMACATEGORY'), ('只', 'Da'), ('知道', 'VK'), ('他', 'Nh'), ('在', 'D'), ('休息', 'VA'), ('，', 'COMMACATEGORY'), ('心', 'Na'), ('裡', 'Ng'), ('有點', 'Dfa'), ('安慰', 'VC'), ('。', 'PERIODCATEGORY'), ('卓揆', 'Nb'), ('說，', 'VE'), ('「', 'PARENTHESISCATEGORY'), ('這', 'Nep'), ('半', 'Neqa'), ('年', 'Nf'), ('與', 'P'), ('柯總召', 'Nb'), ('常', 'D'), ('常', 'D'), ('見面', 'VA'), ('，', 'COMMACATEGORY'), ('他', 'Nh'), ('從', 'P'), ('一', 'D'), ('開始', 'VH'), ('健步如飛', 'VH'), ('，', 'COMMACATEGORY'), ('到', 'P'), ('現在', 'Nd'), ('拿', 'VC'), ('一支', 'Neu'), ('拐', 'Na'), ('杖坐', 'Na'), ('輪椅', 'Na'), ('」', 'PARENTHESISCATEGORY'), ('並', 'Cbb'), ('表示', 'VE'), ('，', 'COMMACATEGORY'), ('「', 'PARENTHESISCATEGORY'), ('他', 'Nh'), ('願意', 'VK'), ('放掉', 'VC'), ('輪椅', 'Na'), ('休息', 'VA'), ('一下', 'Nd'), ('，', 'COMMACATEGORY'), ('我', 'Nh'), ('感到', 'VK'), ('很', 'Dfa'), ('安慰', 'VH'), ('」', 'PARENTHESISCATEGORY'), ('，', 'COMMACATEGORY'), ('看來柯總召', 'D'), ('真', 'D'), ('的', 'DE'), ('被', 'P'), ('國會', 'Nc'), ('朝野', 'Na'), ('攻防', 'VC'), ('累壞了', 'VHC'), ('。', 'PERIODCATEGORY'), ('卓榮泰曝', 'Nb'), ('與', 'Caa'), ('美', 'Nc'), ('關稅', 'Na'), ('談判', 'VC'), ('籌碼', 'Na'), (' 嚴', 'DASHCATEGORY'), ('防', 'VE'), ('中國洗產', 'Nc'), ('地', 'Na'), ('對於', 'P'), ('面對', 'VC'), ('當前', 'Nd'), ('關稅', 'Na'), ('挑戰', 'Na'), ('，', 'COMMACATEGORY'), ('卓揆', 'Nb'), ('喊出', 'VE'), ('，', 'COMMACATEGORY'), ('「', 'PARENTHESISCATEGORY'), ('我們', 'Nh'), ('避開了', 'VC'), ('145%', 'FW'), ('關稅', 'Na'), ('，', 'COMMACATEGORY'), ('因為', 'Cbb'), ('我們', 'Nh'), ('不', 'D'), ('是', 'SHI'), ('中國隊', 'Na'), ('，', 'COMMACATEGORY'), ('我們', 'Nh'), ('是', 'SHI'), ('台灣隊', 'Na'), ('！', 'EXCLAMATIONCATEGORY'), ('」', 'PARENTHESISCATEGORY'), ('並', 'Cbb'), ('向', 'P'), ('人民', 'Na'), ('報告', 'VE'), ('，', 'COMMACATEGORY'), ('政府', 'Na'), ('對', 'P'), ('美', 'Nc'), ('交涉', 'VE'), ('談判', 'VC'), ('籌碼', 'Na'), ('之', 'DE'), ('一', 'Neu'), ('，', 'COMMACATEGORY'), ('就是', 'D'), ('要', 'D'), ('嚴防', 'VE'), ('中國', 'Nc'), ('洗產地', 'VC'), ('。', 'PERIODCATEGORY'), ('卓揆', 'Nb'), ('也', 'D'), ('喊話', 'VA'), ('，', 'COMMACATEGORY'), ('台灣', 'Nc'), ('一定', 'D'), ('要', 'D'), ('肩負起', 'VC'), ('反', 'VC'), ('傾銷', 'VC'), ('反洗產地', 'VC'), ('的', 'DE'), ('運動', 'Na'), ('，', 'COMMACATEGORY'), ('讓', 'VL'), ('台灣', 'Nc'), ('出去', 'VA'), ('的', 'DE'), ('產品', 'Na'), ('都', 'D'), ('是', 'SHI'), ('台灣', 'Nc'), ('國人', 'Na'), ('結晶', 'Na'), ('，', 'COMMACATEGORY'), ('要', 'D'), ('努力', 'VH'), ('讓', 'VL'), ('全', 'Neqa'), ('世界', 'Nc'), ('知道', 'VK'), ('「', 'PARENTHESISCATEGORY'), ('MIT', 'FW'), ('就', 'D'), ('是', 'SHI'), ('MIT', 'FW'), ('，', 'COMMACATEGORY'), ('裡面', 'Ncd'), ('就', 'D'), ('沒有', 'VJ'), ('中國製', 'Na'), ('」', 'PARENTHESISCATEGORY'), ('。', 'PERIODCATEGORY'), ('川普', 'Nb'), ('宣布', 'VC'), ('對等', 'A'), ('關稅', 'Na'), ('後', 'Ng'), ('，', 'COMMACATEGORY'), ('行政', 'Na'), ('團隊', 'Na'), ('下鄉', 'VA'), ('宣講', 'VE'), ('腳步', 'Na'), ('沒', 'D'), ('停', 'VHC'), ('，', 'COMMACATEGORY'), ('當前', 'Nd'), ('關稅', 'Na'), ('挑戰', 'VC'), ('成為主', 'VG'), ('旋律', 'Na'), ('。', 'PERIODCATEGORY'), ('新竹', 'Nc'), ('／', 'FW'), ('呂欣玫', 'Nb'), ('、', 'PAUSECATEGORY'), ('楊岳達', 'Nb')]|https://news.ttv.com.tw/news/11404120026900N|https://cdn.ttv.com.tw/manasystem/FileData/News/b5ddd112-74ba-49da-917f-e8f144dc070a.jpg
